Date,GoldPrice_Gm,AfterImportDuty,ConsumerPrice_gst,Gold916_gst,GoldPrice_Oz
11/26/1981,119.52,134.46,138.49,126.86,3717.40
11/25/1981,118.80,133.65,137.66,126.10,3695.10
11/24/1981,115.90,130.39,134.30,123.02,3604.80
11/23/1981,116.19,130.71,134.63,123.32,3613.80
11/20/1981,117.97,132.72,136.70,125.22,3669.20
11/19/1981,117.30,131.96,135.92,124.50,3648.40
11/18/1981,116.71,131.30,135.24,123.88,3630.20
11/17/1981,116.43,130.98,134.91,123.58,3621.40
11/16/1981,119.20,134.10,138.12,126.52,3707.60
11/13/1981,120.69,135.78,139.85,128.10,3754.00
11/12/1981,119.65,134.61,138.65,127.00,3721.50
11/11/1981,120.81,135.91,139.99,128.23,3757.70
11/10/1981,125.29,140.95,145.18,132.98,3896.80
11/9/1981,125.65,141.36,145.60,133.37,3908.10
11/6/1981,126.19,141.96,146.22,133.94,3925.00
11/5/1981,126.46,142.27,146.54,134.23,3933.30
11/4/1981,126.67,142.50,146.78,134.45,3939.90
11/3/1981,125.70,141.41,145.65,133.42,3909.70
11/2/1981,126.14,141.91,146.17,133.89,3923.40
10/30/1981,124.63,140.21,144.42,132.29,3876.40
10/29/1981,123.29,138.70,142.86,130.86,3834.60
10/28/1981,126.30,142.09,146.35,134.06,3928.40
10/27/1981,126.14,141.91,146.17,133.89,3923.50
10/26/1981,128.08,144.09,148.41,135.94,3983.60
10/23/1981,128.40,144.45,148.78,136.28,3993.70
10/22/1981,129.01,145.14,149.49,136.93,4012.60
10/21/1981,129.45,145.63,150.00,137.40,4026.20
10/20/1981,130.68,147.02,151.43,138.71,4064.60
10/19/1981,129.68,145.89,150.27,137.65,4033.60
10/16/1981,129.62,145.82,150.19,137.57,4031.50
10/15/1981,131.61,148.06,152.50,139.69,4093.50
10/14/1981,130.59,146.91,151.32,138.61,4061.90
10/13/1981,130.95,147.32,151.74,138.99,4073.00
10/12/1981,132.63,149.21,153.69,140.78,4125.20
10/9/1981,131.86,148.34,152.79,139.96,4101.20
10/8/1981,126.93,142.80,147.08,134.73,3948.10
10/7/1981,129.09,145.23,149.59,137.02,4015.10
10/6/1981,127.89,143.88,148.20,135.75,3977.70
10/5/1981,127.90,143.89,148.21,135.76,3978.20
10/2/1981,126.87,142.73,147.01,134.66,3946.20
10/1/1981,126.69,142.53,146.81,134.48,3940.60
9/30/1981,124.44,140.00,144.20,132.09,3870.40
9/29/1981,127.20,143.10,147.39,135.01,3956.50
9/28/1981,125.62,141.32,145.56,133.33,3907.20
9/25/1981,134.18,150.95,155.48,142.42,4173.50
9/24/1981,133.71,150.42,154.93,141.92,4158.80
9/23/1981,135.67,152.63,157.21,144.00,4219.70
9/22/1981,135.06,151.94,156.50,143.35,4200.70
9/21/1981,133.14,149.78,154.27,141.31,4141.20
9/18/1981,130.23,146.51,150.91,138.23,4050.50
9/17/1981,133.56,150.26,154.77,141.77,4154.30
9/16/1981,129.78,146.00,150.38,137.75,4036.70
9/15/1981,130.39,146.69,151.09,138.40,4055.60
9/14/1981,134.70,151.54,156.09,142.98,4189.60
9/11/1981,132.93,149.55,154.04,141.10,4134.70
9/10/1981,129.81,146.04,150.42,137.78,4037.60
9/9/1981,129.09,145.23,149.59,137.02,4015.10
9/8/1981,128.44,144.50,148.84,136.34,3995.00
9/7/1981,128.11,144.12,148.44,135.97,3984.80
9/4/1981,127.35,143.27,147.57,135.17,3961.00
9/3/1981,125.87,141.60,145.85,133.60,3915.00
9/2/1981,124.87,140.48,144.69,132.54,3883.80
9/1/1981,122.76,138.11,142.25,130.30,3818.30
8/31/1981,122.82,138.17,142.32,130.37,3820.10
8/28/1981,122.82,138.17,142.32,130.37,3820.10
8/27/1981,119.87,134.85,138.90,127.23,3728.40
8/26/1981,118.79,133.64,137.65,126.09,3694.90
8/25/1981,119.43,134.36,138.39,126.77,3714.80
8/24/1981,123.40,138.83,142.99,130.98,3838.10
8/21/1981,121.68,136.89,141.00,129.16,3784.80
8/20/1981,123.20,138.60,142.76,130.77,3832.00
8/19/1981,125.13,140.77,144.99,132.81,3891.90
8/18/1981,122.15,137.42,141.54,129.65,3799.40
8/17/1981,117.97,132.72,136.70,125.22,3669.20
8/14/1981,119.47,134.40,138.43,126.80,3716.00
8/13/1981,118.60,133.43,137.43,125.89,3688.90
8/12/1981,118.04,132.80,136.78,125.29,3671.50
8/11/1981,117.06,131.69,135.64,124.25,3641.00
8/10/1981,116.03,130.53,134.45,123.16,3608.90
8/7/1981,117.39,132.06,136.02,124.59,3651.10
8/6/1981,115.98,130.48,134.39,123.10,3607.40
8/5/1981,114.58,128.90,132.77,121.62,3563.70
8/4/1981,115.65,130.11,134.01,122.75,3597.00
8/3/1981,115.15,129.54,133.43,122.22,3581.70
7/31/1981,117.51,132.20,136.17,124.73,3655.10
7/30/1981,115.64,130.10,134.00,122.74,3596.80
7/29/1981,115.68,130.14,134.04,122.78,3598.00
7/28/1981,115.27,129.68,133.57,122.35,3585.40
7/27/1981,117.53,132.22,136.19,124.75,3655.50
7/24/1981,116.66,131.24,135.18,123.82,3628.50
7/23/1981,118.55,133.37,137.37,125.83,3687.20
7/22/1981,116.88,131.49,135.43,124.05,3635.40
7/21/1981,117.87,132.60,136.58,125.11,3666.30
7/20/1981,118.45,133.26,137.26,125.73,3684.30
7/17/1981,117.41,132.09,136.05,124.62,3651.80
7/16/1981,118.89,133.75,137.76,126.19,3697.90
7/15/1981,115.45,129.88,133.78,122.54,3590.90
7/14/1981,115.62,130.07,133.97,122.72,3596.10
7/13/1981,118.81,133.66,137.67,126.11,3695.40
7/10/1981,117.89,132.63,136.61,125.13,3666.80
7/9/1981,116.07,130.58,134.50,123.20,3610.10
7/8/1981,114.23,128.51,132.37,121.25,3553.00
7/7/1981,114.16,128.43,132.28,121.17,3550.70
7/6/1981,112.97,127.09,130.90,119.90,3513.80
7/3/1981,117.07,131.70,135.65,124.26,3641.40
7/2/1981,116.42,130.97,134.90,123.57,3621.00
7/1/1981,119.70,134.66,138.70,127.05,3723.10
6/30/1981,119.08,133.97,137.99,126.40,3703.80
6/29/1981,121.51,136.70,140.80,128.97,3779.50
6/26/1981,123.69,139.15,143.32,131.28,3847.10
6/25/1981,127.44,143.37,147.67,135.27,3963.90
6/24/1981,128.07,144.08,148.40,135.93,3983.50
6/23/1981,127.41,143.34,147.64,135.24,3962.80
6/22/1981,126.36,142.16,146.42,134.12,3930.20
6/19/1981,126.11,141.87,146.13,133.86,3922.60
6/18/1981,126.88,142.74,147.02,134.67,3946.40
6/17/1981,126.37,142.17,146.44,134.14,3930.40
6/16/1981,127.79,143.76,148.07,135.63,3974.80
6/15/1981,128.16,144.18,148.51,136.04,3986.10
6/12/1981,129.25,145.41,149.77,137.19,4020.00
6/11/1981,129.06,145.19,149.55,136.99,4014.30
6/10/1981,127.92,143.91,148.23,135.78,3978.90
6/9/1981,129.58,145.78,150.15,137.54,4030.40
6/8/1981,127.70,143.66,147.97,135.54,3972.00
6/5/1981,129.34,145.51,149.88,137.29,4023.00
6/4/1981,131.29,147.70,152.13,139.35,4083.70
6/3/1981,131.94,148.43,152.88,140.04,4103.80
6/2/1981,130.65,146.98,151.39,138.67,4063.60
6/1/1981,131.18,147.58,152.01,139.24,4080.20
5/29/1981,130.10,146.36,150.75,138.09,4046.50
5/28/1981,128.31,144.35,148.68,136.19,3990.80
5/27/1981,127.98,143.98,148.30,135.84,3980.60
5/26/1981,127.85,143.83,148.14,135.70,3976.50
5/25/1981,127.20,143.10,147.39,135.01,3956.30
5/22/1981,127.20,143.10,147.39,135.01,3956.30
5/21/1981,131.17,147.57,152.00,139.23,4079.90
5/20/1981,129.73,145.95,150.33,137.70,4035.00
5/19/1981,131.54,147.98,152.42,139.62,4091.20
5/18/1981,129.37,145.54,149.91,137.32,4023.80
5/15/1981,131.14,147.53,151.96,139.20,4078.90
5/14/1981,130.57,146.89,151.30,138.59,4061.20
5/13/1981,132.02,148.52,152.98,140.13,4106.40
5/12/1981,131.10,147.49,151.91,139.15,4077.60
5/11/1981,133.95,150.69,155.21,142.17,4166.30
5/8/1981,128.60,144.68,149.02,136.50,3999.90
5/7/1981,128.72,144.81,149.15,136.62,4003.70
5/6/1981,128.95,145.07,149.42,136.87,4010.70
5/5/1981,127.47,143.40,147.70,135.29,3964.90
5/4/1981,128.51,144.57,148.91,136.40,3997.00
5/1/1981,128.51,144.57,148.91,136.40,3997.00
4/30/1981,128.55,144.62,148.96,136.45,3998.50
4/29/1981,127.82,143.80,148.11,135.67,3975.70
4/28/1981,129.26,145.42,149.78,137.20,4020.40
4/27/1981,129.24,145.40,149.76,137.18,4019.80
4/24/1981,130.65,146.98,151.39,138.67,4063.70
4/23/1981,129.55,145.74,150.11,137.50,4029.50
4/22/1981,130.58,146.90,151.31,138.60,4061.60
4/21/1981,128.17,144.19,148.52,136.04,3986.40
4/20/1981,127.57,143.52,147.83,135.41,3967.80
4/17/1981,127.57,143.52,147.83,135.41,3967.80
4/16/1981,127.57,143.52,147.83,135.41,3967.80
4/15/1981,128.91,145.02,149.37,136.82,4009.40
4/14/1981,128.38,144.43,148.76,136.26,3993.10
4/13/1981,125.72,141.44,145.68,133.44,3910.30
4/10/1981,130.59,146.91,151.32,138.61,4061.80
4/9/1981,135.49,152.43,157.00,143.81,4214.20
4/8/1981,134.00,150.75,155.27,142.23,4168.00
4/7/1981,139.24,156.65,161.35,147.80,4330.70
4/6/1981,142.53,160.35,165.16,151.29,4433.20
4/3/1981,139.90,157.39,162.11,148.49,4351.30
4/2/1981,137.97,155.22,159.88,146.45,4291.30
4/1/1981,137.27,154.43,159.06,145.70,4269.60
3/31/1981,136.34,153.38,157.98,144.71,4240.50
3/30/1981,139.87,157.35,162.07,148.46,4350.30
3/27/1981,146.09,164.35,169.28,155.06,4544.00
3/26/1981,142.26,160.04,164.84,150.99,4424.80
3/25/1981,141.20,158.85,163.62,149.88,4391.70
3/24/1981,140.04,157.55,162.28,148.65,4355.70
3/23/1981,140.88,158.49,163.24,149.53,4381.80
3/20/1981,135.34,152.26,156.83,143.66,4209.50
3/19/1981,130.53,146.85,151.26,138.55,4060.00
3/18/1981,133.94,150.68,155.20,142.16,4166.10
3/17/1981,131.10,147.49,151.91,139.15,4077.70
3/16/1981,129.95,146.19,150.58,137.93,4041.80
3/13/1981,129.99,146.24,150.63,137.98,4043.20
3/12/1981,125.25,140.91,145.14,132.95,3895.70
3/11/1981,124.92,140.54,144.76,132.60,3885.50
3/10/1981,126.63,142.46,146.73,134.40,3938.60
3/9/1981,123.69,139.15,143.32,131.28,3847.20
3/6/1981,122.65,137.98,142.12,130.18,3814.70
3/5/1981,120.77,135.87,139.95,128.19,3756.30
3/4/1981,126.01,141.76,146.01,133.75,3919.40
3/3/1981,122.42,137.72,141.85,129.93,3807.80
3/2/1981,125.23,140.88,145.11,132.92,3895.20
2/27/1981,131.27,147.68,152.11,139.33,4082.90
2/26/1981,131.84,148.32,152.77,139.94,4100.70
2/25/1981,135.17,152.07,156.63,143.47,4204.20
2/24/1981,133.99,150.74,155.26,142.22,4167.70
2/23/1981,135.61,152.56,157.14,143.94,4218.00
2/20/1981,135.67,152.63,157.21,144.00,4219.90
2/19/1981,132.42,148.97,153.44,140.55,4118.80
2/18/1981,132.48,149.04,153.51,140.62,4120.70
2/17/1981,131.71,148.17,152.62,139.80,4096.50
2/16/1981,128.82,144.92,149.27,136.73,4006.90
2/13/1981,129.18,145.33,149.69,137.12,4018.10
2/12/1981,130.43,146.73,151.13,138.44,4056.80
2/11/1981,132.17,148.69,153.15,140.29,4111.00
2/10/1981,135.60,152.55,157.13,143.93,4217.50
2/9/1981,134.41,151.21,155.75,142.67,4180.70
2/6/1981,132.20,148.73,153.19,140.32,4112.00
2/5/1981,129.92,146.16,150.54,137.89,4040.90
2/4/1981,130.91,147.27,151.69,138.95,4071.80
2/3/1981,129.72,145.94,150.32,137.69,4034.70
2/2/1981,129.41,145.59,149.96,137.36,4025.00
1/30/1981,132.56,149.13,153.60,140.70,4123.20
1/29/1981,130.66,146.99,151.40,138.68,4063.90
1/28/1981,134.62,151.45,155.99,142.89,4187.00
1/27/1981,133.57,150.27,154.78,141.78,4154.40
1/26/1981,134.95,151.82,156.37,143.23,4197.30
1/23/1981,141.52,159.21,163.99,150.21,4401.80
1/22/1981,145.73,163.95,168.87,154.68,4532.80
1/21/1981,146.65,164.98,169.93,155.66,4561.20
1/20/1981,142.90,160.76,165.58,151.67,4444.70
1/19/1981,142.16,159.93,164.73,150.89,4421.80
1/16/1981,143.86,161.84,166.70,152.70,4474.70
1/15/1981,144.51,162.57,167.45,153.38,4494.80
1/14/1981,143.45,161.38,166.22,152.26,4461.90
1/13/1981,144.91,163.02,167.91,153.81,4507.20
1/12/1981,143.77,161.74,166.59,152.60,4471.70
1/9/1981,147.99,166.49,171.48,157.08,4603.10
1/8/1981,145.97,164.22,169.15,154.94,4540.30
1/7/1981,149.40,168.08,173.12,158.58,4647.00
1/6/1981,151.29,170.20,175.31,160.58,4705.60
1/5/1981,148.04,166.55,171.55,157.14,4604.70
1/2/1981,149.45,168.13,173.17,158.62,4648.50
1/1/1981,148.55,167.12,172.13,157.67,4620.30
12/31/1980,148.55,167.12,172.13,157.67,4620.30
12/30/1980,148.20,166.73,171.73,157.30,4609.40
12/29/1980,153.02,172.15,177.31,162.42,4759.60
12/26/1980,152.38,171.43,176.57,161.74,4739.70
12/25/1980,152.38,171.43,176.57,161.74,4739.70
12/24/1980,152.38,171.43,176.57,161.74,4739.70
12/23/1980,152.49,171.55,176.70,161.86,4742.90
12/22/1980,150.86,169.72,174.81,160.13,4692.40
12/19/1980,142.22,160.00,164.80,150.96,4423.60
12/18/1980,147.12,165.51,170.48,156.16,4575.90
12/17/1980,145.65,163.86,168.78,154.60,4530.20
12/16/1980,142.90,160.76,165.58,151.67,4444.60
12/15/1980,147.53,165.97,170.95,156.59,4588.70
12/12/1980,140.37,157.92,162.66,149.00,4366.00
12/11/1980,147.02,165.40,170.36,156.05,4572.90
12/10/1980,150.84,169.70,174.79,160.11,4691.80
12/9/1980,155.64,175.10,180.35,165.20,4841.10
12/8/1980,155.83,175.31,180.57,165.40,4846.90
12/5/1980,157.33,177.00,182.31,167.00,4893.60
12/4/1980,160.38,180.43,185.84,170.23,4988.30
12/3/1980,158.99,178.86,184.23,168.75,4945.20
12/2/1980,159.00,178.88,184.25,168.77,4945.50
12/1/1980,160.45,180.51,185.93,170.31,4990.40
11/28/1980,156.64,176.22,181.51,166.26,4871.90
11/27/1980,155.76,175.23,180.49,165.33,4844.80
11/26/1980,156.98,176.60,181.90,166.62,4882.60
11/25/1980,154.18,173.45,178.65,163.64,4795.60
11/24/1980,160.55,180.62,186.04,170.41,4993.70
11/21/1980,161.03,181.16,186.59,170.92,5008.60
11/20/1980,158.51,178.32,183.67,168.24,4930.20
11/19/1980,157.93,177.67,183.00,167.63,4912.30
11/18/1980,148.40,166.95,171.96,157.52,4615.70
11/17/1980,151.51,170.45,175.56,160.81,4712.40
11/14/1980,153.20,172.35,177.52,162.61,4764.90
11/13/1980,152.31,171.35,176.49,161.66,4737.40
11/12/1980,151.87,170.85,175.98,161.20,4723.70
11/11/1980,149.71,168.42,173.47,158.90,4656.60
11/10/1980,153.91,173.15,178.34,163.36,4787.00
11/7/1980,149.34,168.01,173.05,158.51,4644.90
11/6/1980,157.64,177.35,182.67,167.33,4903.30
11/5/1980,162.22,182.50,187.98,172.19,5045.70
11/4/1980,160.03,180.03,185.43,169.85,4977.50
11/3/1980,156.40,175.95,181.23,166.01,4864.70
10/31/1980,157.90,177.64,182.97,167.60,4911.20
10/30/1980,159.33,179.25,184.63,169.12,4955.70
10/29/1980,159.28,179.19,184.57,169.07,4954.30
10/28/1980,156.54,176.11,181.39,166.15,4869.00
10/27/1980,157.34,177.01,182.32,167.01,4893.90
10/24/1980,156.13,175.65,180.92,165.72,4856.20
10/23/1980,160.33,180.37,185.78,170.17,4986.70
10/22/1980,163.30,183.71,189.22,173.33,5079.10
10/21/1980,161.62,181.82,187.27,171.54,5027.00
10/20/1980,163.19,183.59,189.10,173.22,5075.80
10/17/1980,165.42,186.10,191.68,175.58,5145.20
10/16/1980,166.80,187.65,193.28,177.04,5188.00
10/15/1980,168.16,189.18,194.86,178.49,5230.40
10/14/1980,167.54,188.48,194.13,177.82,5211.20
10/13/1980,168.95,190.07,195.77,179.33,5255.00
10/10/1980,169.63,190.83,196.55,180.04,5276.00
10/9/1980,169.56,190.76,196.48,179.98,5274.00
10/8/1980,167.94,188.93,194.60,178.25,5223.50
10/7/1980,169.29,190.45,196.16,179.68,5265.50
10/6/1980,166.72,187.56,193.19,176.96,5185.50
10/3/1980,167.27,188.18,193.83,177.55,5202.80
10/2/1980,168.77,189.87,195.57,179.14,5249.40
10/1/1980,169.36,190.53,196.25,179.77,5267.80
9/30/1980,167.55,188.49,194.14,177.83,5211.30
9/29/1980,171.23,192.63,198.41,181.74,5326.00
9/26/1980,174.05,195.81,201.68,184.74,5413.60
9/25/1980,175.78,197.75,203.68,186.57,5467.40
9/24/1980,177.25,199.41,205.39,188.14,5513.10
9/23/1980,179.64,202.10,208.16,190.67,5587.30
9/22/1980,172.81,194.41,200.24,183.42,5375.10
9/19/1980,168.19,189.21,194.89,178.52,5231.30
9/18/1980,168.10,189.11,194.78,178.42,5228.50
9/17/1980,168.46,189.52,195.21,178.81,5239.70
9/16/1980,166.93,187.80,193.43,177.18,5192.00
9/15/1980,167.06,187.94,193.58,177.32,5196.00
9/12/1980,171.80,193.28,199.08,182.36,5343.70
9/11/1980,167.58,188.53,194.19,177.88,5212.20
9/10/1980,170.60,191.93,197.69,181.08,5306.30
9/9/1980,168.26,189.29,194.97,178.59,5233.50
9/8/1980,163.11,183.50,189.01,173.13,5073.20
9/5/1980,160.77,180.87,186.30,170.65,5000.60
9/4/1980,157.71,177.42,182.74,167.39,4905.30
9/3/1980,157.72,177.44,182.76,167.41,4905.70
9/2/1980,156.25,175.78,181.05,165.84,4860.00
9/1/1980,155.07,174.45,179.68,164.59,4823.30
8/29/1980,157.65,177.36,182.68,167.33,4903.60
8/28/1980,158.04,177.80,183.13,167.75,4915.70
8/27/1980,157.02,176.65,181.95,166.67,4884.00
8/26/1980,156.63,176.21,181.50,166.25,4871.60
8/25/1980,159.69,179.65,185.04,169.50,4966.80
8/22/1980,159.69,179.65,185.04,169.50,4966.80
8/21/1980,160.16,180.18,185.59,170.00,4981.60
8/20/1980,155.81,175.29,180.55,165.38,4846.30
8/19/1980,155.84,175.32,180.58,165.41,4847.10
8/18/1980,151.73,170.70,175.82,161.05,4719.30
8/15/1980,155.79,175.26,180.52,165.36,4845.60
8/14/1980,155.30,174.71,179.95,164.83,4830.50
8/13/1980,153.56,172.76,177.94,162.99,4776.40
8/12/1980,153.11,172.25,177.42,162.52,4762.30
8/11/1980,153.34,172.51,177.69,162.76,4769.40
8/8/1980,157.63,177.33,182.65,167.31,4902.90
8/7/1980,157.98,177.73,183.06,167.68,4913.80
8/6/1980,155.97,175.47,180.73,165.55,4851.20
8/5/1980,157.29,176.95,182.26,166.95,4892.40
8/4/1980,155.82,175.30,180.56,165.39,4846.40
8/1/1980,161.20,181.35,186.79,171.10,5014.00
7/31/1980,154.75,174.09,179.31,164.25,4813.20
7/30/1980,160.84,180.95,186.38,170.72,5002.80
7/29/1980,161.98,182.23,187.70,171.93,5038.00
7/28/1980,159.43,179.36,184.74,169.22,4958.80
7/25/1980,161.99,182.24,187.71,171.94,5038.60
7/24/1980,157.36,177.03,182.34,167.02,4894.40
7/23/1980,157.28,176.94,182.25,166.94,4891.80
7/22/1980,151.97,170.97,176.10,161.31,4726.80
7/21/1980,154.45,173.76,178.97,163.94,4803.90
7/18/1980,152.46,171.52,176.67,161.83,4742.00
7/17/1980,157.00,176.63,181.93,166.65,4883.40
7/16/1980,156.14,175.66,180.93,165.73,4856.60
7/15/1980,155.23,174.63,179.87,164.76,4828.30
7/14/1980,161.76,181.98,187.44,171.70,5031.40
7/11/1980,165.51,186.20,191.79,175.68,5147.90
7/10/1980,166.09,186.85,192.46,176.29,5165.90
7/9/1980,169.48,190.67,196.39,179.89,5271.50
7/8/1980,172.12,193.64,199.45,182.70,5353.60
7/7/1980,164.22,184.75,190.29,174.31,5107.70
7/4/1980,166.98,187.85,193.49,177.24,5193.60
7/3/1980,167.14,188.03,193.67,177.40,5198.70
7/2/1980,168.31,189.35,195.03,178.65,5235.00
7/1/1980,164.04,184.55,190.09,174.12,5102.20
6/30/1980,165.59,186.29,191.88,175.76,5150.40
6/27/1980,158.73,178.57,183.93,168.48,4937.00
6/26/1980,156.81,176.41,181.70,166.44,4877.30
6/25/1980,157.20,176.85,182.16,166.86,4889.60
6/24/1980,151.45,170.38,175.49,160.75,4710.50
6/23/1980,149.89,168.63,173.69,159.10,4662.10
6/20/1980,152.49,171.55,176.70,161.86,4742.90
6/19/1980,150.84,169.70,174.79,160.11,4691.70
6/18/1980,152.14,171.16,176.29,161.48,4732.00
6/17/1980,149.38,168.05,173.09,158.55,4646.30
6/16/1980,150.81,169.66,174.75,160.07,4690.60
6/13/1980,153.31,172.47,177.64,162.72,4768.50
6/12/1980,148.45,167.01,172.02,157.57,4617.20
6/11/1980,150.36,169.16,174.23,159.59,4676.60
6/10/1980,152.94,172.06,177.22,162.33,4756.90
6/9/1980,157.47,177.15,182.46,167.13,4897.80
6/6/1980,148.11,166.62,171.62,157.20,4606.80
6/5/1980,147.03,165.41,170.37,156.06,4573.10
6/4/1980,144.00,162.00,166.86,152.84,4478.80
6/3/1980,141.71,159.42,164.20,150.41,4407.80
6/2/1980,142.10,159.86,164.66,150.83,4419.70
5/30/1980,133.50,150.19,154.70,141.71,4152.30
5/29/1980,130.80,147.15,151.56,138.83,4068.40
5/28/1980,131.04,147.42,151.84,139.09,4075.70
5/27/1980,125.88,141.62,145.87,133.62,3915.40
5/26/1980,127.59,143.54,147.85,135.43,3968.60
5/23/1980,127.59,143.54,147.85,135.43,3968.60
5/22/1980,132.32,148.86,153.33,140.45,4115.70
5/21/1980,128.21,144.24,148.57,136.09,3987.80
5/20/1980,129.55,145.74,150.11,137.50,4029.40
5/19/1980,130.90,147.26,151.68,138.94,4071.60
5/16/1980,131.49,147.93,152.37,139.57,4089.80
5/15/1980,130.57,146.89,151.30,138.59,4061.30
5/14/1980,131.49,147.93,152.37,139.57,4089.70
5/13/1980,129.92,146.16,150.54,137.89,4041.10
5/12/1980,129.49,145.68,150.05,137.45,4027.60
5/9/1980,130.60,146.93,151.34,138.63,4062.00
5/8/1980,130.54,146.86,151.27,138.56,4060.30
5/7/1980,129.73,145.95,150.33,137.70,4035.00
5/6/1980,131.48,147.92,152.36,139.56,4089.60
5/5/1980,130.71,147.05,151.46,138.74,4065.50
5/2/1980,130.71,147.05,151.46,138.74,4065.50
5/1/1980,130.54,146.86,151.27,138.56,4060.10
4/30/1980,133.59,150.29,154.80,141.80,4155.20
4/29/1980,131.33,147.75,152.18,139.40,4084.80
4/28/1980,136.01,153.01,157.60,144.36,4230.50
4/25/1980,140.50,158.06,162.80,149.12,4369.90
4/24/1980,131.48,147.92,152.36,139.56,4089.50
4/23/1980,128.92,145.04,149.39,136.84,4010.00
4/22/1980,127.45,143.38,147.68,135.27,3964.20
4/21/1980,131.68,148.14,152.58,139.76,4095.70
4/18/1980,132.69,149.28,153.76,140.84,4127.00
4/17/1980,132.40,148.95,153.42,140.53,4118.00
4/16/1980,132.09,148.60,153.06,140.20,4108.50
4/15/1980,129.13,145.27,149.63,137.06,4016.30
4/14/1980,137.92,155.16,159.81,146.39,4289.70
4/11/1980,138.13,155.40,160.06,146.61,4296.40
4/10/1980,140.01,157.51,162.24,148.61,4354.70
4/9/1980,142.28,160.07,164.87,151.02,4425.40
4/8/1980,135.41,152.34,156.91,143.73,4211.70
4/7/1980,129.80,146.03,150.41,137.78,4037.10
4/4/1980,129.80,146.03,150.41,137.78,4037.10
4/3/1980,129.80,146.03,150.41,137.78,4037.10
4/2/1980,130.69,147.03,151.44,138.72,4064.90
4/1/1980,136.30,153.34,157.94,144.67,4239.40
3/31/1980,133.60,150.30,154.81,141.81,4155.40
3/28/1980,128.94,145.06,149.41,136.86,4010.50
3/27/1980,127.80,143.78,148.09,135.65,3975.00
3/26/1980,137.38,154.55,159.19,145.82,4272.90
3/25/1980,143.86,161.84,166.70,152.70,4474.40
3/24/1980,142.78,160.63,165.45,151.55,4441.00
3/21/1980,140.43,157.98,162.72,149.05,4367.80
3/20/1980,146.40,164.70,169.64,155.39,4553.70
3/19/1980,134.44,151.25,155.79,142.70,4181.70
3/18/1980,123.59,139.04,143.21,131.18,3844.20
3/17/1980,126.46,142.27,146.54,134.23,3933.40
3/14/1980,131.62,148.07,152.51,139.70,4093.90
3/13/1980,150.06,168.82,173.88,159.27,4667.50
3/12/1980,151.42,170.35,175.46,160.72,4709.70
3/11/1980,148.41,166.96,171.97,157.52,4616.10
3/10/1980,157.83,177.56,182.89,167.53,4909.20
3/7/1980,157.32,176.99,182.30,166.99,4893.20
3/6/1980,165.38,186.05,191.63,175.53,5144.00
3/5/1980,167.20,188.10,193.74,177.47,5200.40
3/4/1980,165.16,185.81,191.38,175.30,5137.20
3/3/1980,165.88,186.62,192.22,176.07,5159.60
2/29/1980,165.19,185.84,191.42,175.34,5138.10
2/28/1980,163.89,184.38,189.91,173.96,5097.40
2/27/1980,161.47,181.65,187.10,171.38,5022.30
2/26/1980,163.71,184.17,189.70,173.77,5092.10
2/25/1980,160.53,180.60,186.02,170.39,4992.90
2/22/1980,165.19,185.84,191.42,175.34,5138.10
2/21/1980,165.20,185.85,191.43,175.35,5138.40
2/20/1980,160.13,180.15,185.55,169.96,4980.60
2/19/1980,170.17,191.44,197.18,180.62,5292.90
